Code,College_Name,Branch,Category,Cutoff_Mark
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",COMPUTER SCIENCE AND ENGINEERING,SC,142.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,134.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,110.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Electrical and Computer Engineering,SC,124.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Electronics Engineering (VLSI Design and Technology),SC,129.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Electronics and Computer Engineering,SC,110.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",FASHION TECHNOLOGY,SC,124.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",INFORMATION TECHNOLOGY,SC,136.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",MECHANICAL ENGINEERING,SC,103.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Mechatronics Engineering,SC,93.0
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Computer Science and Engineering (Cyber Security),SC,146.5
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O), Salem District-636005.",Safety and Fire Engineering,SC,103.0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",Artificial Intelligence and Data Science,SC,105.0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",AGRICULTURAL ENGINEERING,SC,111.5
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,108.5
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",BIO MEDICAL ENGINEERING,SC,115.0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",BIO TECHNOLOGY,SC,124.5
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",CIVIL ENGINEERING,SC,110.5
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",COMPUTER SCIENCE AND ENGINEERING,SC,98.5
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,120.5
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,114.0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",INFORMATION TECHNOLOGY,SC,98.5
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",Artificial Intelligence and Data Science,SC,99.5
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",AERONAUTICAL ENGINEERING,SC,84.0
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,89.0
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,88.0
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",CIVIL ENGINEERING,SC,87.0
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",COMPUTER SCIENCE AND ENGINEERING,SC,88.0
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,103.5
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,90.5
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",INFORMATION TECHNOLOGY,SC,94.5
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",MECHANICAL ENGINEERING,SC,84.5
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",Mechatronics Engineering,SC,94.5
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",Artificial Intelligence and Data Science,SC,105.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,107.5
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",BIO MEDICAL ENGINEERING,SC,116.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",BIO TECHNOLOGY,SC,134.5
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,106.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",CIVIL ENGINEERING,SC,120.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",CHEMICAL ENGINEERING,SC,125.5
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",COMPUTER AND COMMUNICATION ENGINEERING,SC,121.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",COMPUTER SCIENCE AND ENGINEERING,SC,118.5
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,104.5
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,105.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",INFORMATION TECHNOLOGY,SC,106.0
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur- 639111.",MECHANICAL ENGINEERING,SC,108.0
2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",Artificial Intelligence and Data Science,SC,113.5
2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",BIO MEDICAL ENGINEERING,SC,94.0
2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",COMPUTER SCIENCE AND ENGINEERING,SC,88.5
2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,122.0
2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",INFORMATION TECHNOLOGY,SC,99.5
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",Artificial Intelligence and Data Science,SC,92.5
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",AGRICULTURAL ENGINEERING,SC,108.5
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",BIO MEDICAL ENGINEERING,SC,95.0
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",BIO TECHNOLOGY,SC,119.5
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",COMPUTER SCIENCE AND ENGINEERING,SC,104.5
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,82.0
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,99.0
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",FOOD TECHNOLOGY,SC,89.0
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",INFORMATION TECHNOLOGY,SC,101.5
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",MECHANICAL ENGINEERING,SC,93.0
2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",PHARMACEUTICAL TECHNOLOGY,SC,105.5
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",Artificial Intelligence and Data Science,SC,123.0
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",AGRICULTURAL ENGINEERING,SC,104.5
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",BIO MEDICAL ENGINEERING,SC,113.5
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",CIVIL ENGINEERING,SC,105.0
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",CHEMICAL ENGINEERING,SC,94.5
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",COMPUTER SCIENCE AND ENGINEERING,SC,88.0
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,107.5
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,121.5
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",INFORMATION TECHNOLOGY,SC,85.0
2625,"The Kavery Engineering College (Autonomous), M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District-636453.",MECHANICAL ENGINEERING,SC,91.0
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",Artificial Intelligence and Data Science,SC,101.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",BIO MEDICAL ENGINEERING,SC,99.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",BIO TECHNOLOGY,SC,88.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",CIVIL ENGINEERING,SC,97.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",COMPUTER SCIENCE AND ENGINEERING,SC,83.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,96.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,82.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",INFORMATION TECHNOLOGY,SC,100.5
2627,"Selvam College of Technology (Autonomous), Salem Road NH-7, Pappinaickenpatti (Post), Ponnusamy Nagar, Namakkal (Tk & Dt) -637003.",MECHANICAL ENGINEERING,SC,95.0
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",Artificial Intelligence and Data Science,SC,99.5
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,130.0
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",BIO MEDICAL ENGINEERING,SC,89.0
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",COMPUTER SCIENCE AND ENGINEERING,SC,84.5
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,106.0
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,95.5
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",MECHANICAL ENGINEERING,SC,95.0
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",Computer Science and Engineering (Cyber Security),SC,115.5
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",Artificial Intelligence and Data Science,SC,104.5
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",COMPUTER SCIENCE AND ENGINEERING,SC,125.0
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,104.5
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,89.5
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",INFORMATION TECHNOLOGY,SC,80.5
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",MECHANICAL ENGINEERING,SC,102.5
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,102.0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",BIO MEDICAL ENGINEERING,SC,94.5
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",COMPUTER SCIENCE AND ENGINEERING,SC,95.0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",ELECTRONICS AND COMMUNICATION ENGINEERING,SC,90.0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",ELECTRICAL AND ELECTRONICS ENGINEERING,SC,91.5
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",INFORMATION TECHNOLOGY,SC,103.5
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",MECHANICAL ENGINEERING,SC,83.5
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",Artificial Intelligence and Data Science,SC,106.5
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",AERONAUTICAL ENGINEERING,SC,103.0
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",AGRICULTURAL ENGINEERING,SC,83.5
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),SC,102.5
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",BIO MEDICAL ENGINEERING,SC,95.0
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,SC,90.5
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",CIVIL ENGINEERING,SC,102.5
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",M.Tech. Computer Science and Engineering (Integrated 5 years),SC,100.5
